feature,importance
cat__prof_3.0,0.001302199364840685
bin__airbag,0.001302079290569303
cat__manv_23,0.0012755421679345625
cat__obs_3,0.001258929011330282
cat__infra_2.0,0.001185232334196912
cat__place_3,0.0011643952099914757
cat__motor_2,0.0011512881648199802
cat__prof_4.0,0.0011481938478278293
cat__place_9,0.0011329444235989388
cat__catv_50,0.001128240528591455
cat__obs_8,0.0011231355401838496
cat__place_7,0.0011073883799003177
cat__place_4,0.0010806619892479463
cat__situ_5.0,0.0010698099291617596
cat__plan_4.0,0.0010665159485313662
cat__situ_4.0,0.0010484253920632202
cat__manv_3,0.0010310739828952985
cat__obs_4,0.0009843824601770467
cat__catv_34,0.0009153961530079136
cat__obsm_9,0.0009110502006280022
cat__catv_3,0.0008669144189169105
cat__catv_37,0.0008660724636353906
cat__lum_4.0,0.0008645410561281558
cat__infra_3.0,0.0008342067308235065
cat__catv_15,0.0008333538661814389
cat__catv_38,0.0007254455643279572
cat__infra_1.0,0.0007254447704738853
cat__atm_5.0,0.0007239840388743131
bin__dispositif_enfant,0.0007164576677563743
cat__infra_8.0,0.000708520558848669
cat__obs_12,0.0006813973841352594
cat__manv_11,0.0006772862996306348
bin__gilet_reflechissant,0.0006657280216224276
cat__obs_14,0.0006618033114738542
cat__situ_6.0,0.0006529210057740148
cat__catv_14,0.0006311110624253283
cat__motor_6,0.0006236246534253973
cat__obs_15,0.0006227922006585691
cat__catv_43,0.0005757795579359979
cat__int_7.0,0.0005630670774179718
cat__situ_2.0,0.0005611215721276755
cat__infra_6.0,0.0005534120389902562
cat__place_8,0.000552305948108844
cat__catv_80,0.000547322107943636
cat__obs_9,0.000543771730517816
cat__atm_9.0,0.0005349139139775081
cat__manv_12,0.0005235668127992104
cat__catv_21,0.0005184571644182546
cat__manv_18,0.000497944838832059
cat__place_5,0.0004915819532846823
cat__circ_4.0,0.00047855528375578707
cat__catv_17,0.0004674370069903882
cat__surf_7.0,0.00045366916471136263
cat__obs_7,0.00044643553883998296
cat__obs_16,0.0004456457576978115
cat__int_5.0,0.00043678964064237865
cat__surf_9.0,0.0004308446993177143
cat__catv_99,0.0004095607596276367
cat__atm_4.0,0.00040361752645655424
cat__atm_6.0,0.00037941004309526586
cat__manv_10,0.00036253886748258515
cat__infra_4.0,0.0003396860942185076
cat__manv_24,0.00032734006397706683
cat__manv_20,0.0003232761233580347
cat__catv_13,0.0003219486406388801
cat__manv_6,0.0003100236321463343
cat__catr_6.0,0.0003019493471194912
cat__catr_9.0,0.000295470687408787
cat__int_8.0,0.00028166876957898994
cat__manv_4,0.00027796463604116083
cat__obs_5,0.000270790992664965
cat__manv_25,0.00026659803251548596
cat__catv_36,0.00026294265630724586
cat__obsm_6,0.0002219238982772273
cat__surf_5.0,0.00021412296058745286
cat__obs_11,0.00020780907327953895
cat__catv_60,0.00020106853707001267
cat__manv_7,0.00020093921543434196
cat__place_6,0.00019687748424982628
cat__surf_3.0,0.00018313605474709878
cat__obsm_4,0.0001816396397066496
cat__surf_8.0,0.00017390362981351592
cat__catv_0,0.00015050779917918442
cat__obs_10,0.00014750507806345322
cat__obsm_5,0.00013078988611601826
cat__obs_17,0.00012694734667858986
cat__catv_20,0.0001242389266798504
cat__catv_40,0.00010670861659942341
cat__infra_7.0,8.500134318671674e-05
cat__manv_22,7.474958533750936e-05
cat__surf_6.0,7.170583824253108e-05
cat__motor_4,7.148822597290605e-05
cat__surf_4.0,6.766683276821514e-05
cat__catr_5.0,5.625361302042827e-05
cat__catv_35,5.1358869222102226e-05
cat__manv_8,4.829276401158443e-05
cat__catv_39,4.28966752439824e-05
cat__catv_41,3.31041343698383e-05
cat__catv_42,2.7524021299729046e-05
cat__catv_16,1.589780321456686e-05
