feature,importance
cat__plan_2.0,0.0
cat__vosp_3.0,0.0
cat__circ_4.0,0.0
cat__atm_1.0,0.0
cat__catr_9.0,0.0
cat__obs_17,0.0
cat__obs_16,0.0
cat__obs_15,0.0
cat__obs_13,0.0
cat__obs_12,0.0
cat__obs_11,0.0
cat__obs_9,0.0
cat__obs_8,0.0
cat__obs_7,0.0
cat__atm_3.0,0.0
cat__obs_5,0.0
cat__atm_4.0,0.0
cat__atm_5.0,0.0
cat__atm_6.0,0.0
cat__catv_99,0.0
cat__catv_60,0.0
cat__catv_43,0.0
cat__catv_42,0.0
cat__catv_41,0.0
cat__catv_40,0.0
cat__catv_36,0.0
cat__catv_35,0.0
cat__atm_9.0,0.0
cat__catv_32,0.0
cat__catr_5.0,0.0
cat__catv_20,0.0
cat__catv_16,0.0
cat__obs_10,0.0
