feature,importance
cat__infra_3.0,0.00013451992164462663
cat__manv_14,0.00013282387904666414
cat__manv_21,0.00013143810615773933
cat__int_9.0,0.0001302831436087552
cat__manv_12,0.00012590230627980515
cat__catv_3,0.00011921665723268182
cat__lum_2.0,0.00011719976696724667
cat__obs_15,0.00011433758924769831
cat__place_9,0.00010945306033769901
cat__atm_8.0,0.00010481966401643407
cat__place_7,0.00010094905587131761
cat__catv_17,9.853599654768985e-05
cat__manv_26,9.786175065590423e-05
cat__obs_12,9.556600929479352e-05
cat__infra_4.0,9.198070589265888e-05
cat__int_4.0,8.999511556775466e-05
cat__obs_9,8.677591922293748e-05
cat__infra_9.0,8.214675294986154e-05
cat__plan_4.0,7.966103588092053e-05
cat__catv_43,7.729186421251044e-05
cat__catv_36,7.684152949634284e-05
cat__place_8,7.622779441648674e-05
cat__manv_20,7.61223844804087e-05
cat__atm_3.0,7.364938192879497e-05
cat__infra_8.0,7.33088243151815e-05
cat__manv_24,7.287694256727064e-05
cat__manv_6,6.940638156767145e-05
cat__infra_2.0,6.84961834157383e-05
cat__prof_3.0,6.70168375565951e-05
bin__airbag,6.426576208621311e-05
cat__int_8.0,6.301510219662413e-05
cat__manv_4,5.851046234189684e-05
cat__catv_13,5.810600090912463e-05
cat__lum_4.0,5.80131515734162e-05
cat__obs_7,5.533430215637189e-05
cat__place_5,5.407592270838341e-05
cat__motor_6,5.123395871517532e-05
cat__infra_6.0,5.1194132417185484e-05
cat__prof_4.0,5.1115592099410714e-05
cat__obs_16,5.005905141687429e-05
cat__obs_14,4.9645706258917895e-05
cat__surf_7.0,4.5655510621727195e-05
cat__obsm_6,4.52458545327886e-05
cat__obsm_4,4.439960416444617e-05
cat__atm_5.0,4.3092041586932994e-05
cat__atm_4.0,4.189316377242606e-05
cat__manv_18,4.1637339679078e-05
cat__catv_99,4.1595915123633946e-05
cat__circ_4.0,4.1246521698902846e-05
cat__manv_11,4.119323623440878e-05
cat__atm_6.0,3.920130523076164e-05
cat__atm_9.0,3.831545869630969e-05
cat__catr_6.0,3.8199202513452545e-05
cat__catv_39,3.511853164139093e-05
cat__catv_40,3.4912847359870964e-05
cat__int_5.0,3.407091198122628e-05
cat__catr_9.0,3.365723969715885e-05
cat__manv_22,3.275318628654485e-05
cat__place_6,3.1643045204485115e-05
cat__surf_9.0,2.726809749806422e-05
cat__manv_7,2.447529310686391e-05
cat__manv_25,2.3365124185810612e-05
cat__surf_3.0,2.2245297033651478e-05
cat__obs_5,2.193965262547789e-05
cat__obs_10,2.1284216982589734e-05
cat__obs_11,2.072938898247702e-05
cat__surf_5.0,2.000808453524561e-05
cat__obs_17,1.9536390538247714e-05
cat__surf_8.0,1.8824677545478766e-05
cat__obsm_5,1.843661821739402e-05
cat__manv_10,1.7920938202102136e-05
cat__catv_60,1.569279473835651e-05
cat__surf_6.0,1.2318948538689576e-05
cat__infra_7.0,1.2178851147708601e-05
cat__catv_20,1.1941437958172215e-05
cat__catv_0,1.094368068398484e-05
cat__motor_4,8.879448336725461e-06
cat__catr_5.0,7.789780840632402e-06
cat__manv_8,6.621254355410632e-06
cat__surf_4.0,4.700630257272833e-06
cat__catv_35,3.899654576679216e-06
cat__catv_41,2.900858728906465e-06
cat__catv_16,2.0659848573771734e-06
cat__catv_42,1.4099867386454967e-06
