feature,importance
bin__ceinture,0.10655624376778898
bin__casque,0.06641617723148491
cat__agg_2.0,0.04970404160388411
cat__agg_1.0,0.048719509250363106
cat__catr_3.0,0.046689353177785005
num__lat,0.043799638292854895
cat__obsm_0,0.04227215894411488
cat__obs_0,0.03754889870402969
bin__aucun,0.0334129845485204
cat__catv_33,0.02902534236828355
cat__obsm_2,0.027221489325470846
cat__circ_2.0,0.024576484330598634
cat__catv_7,0.02406902166184891
cat__situ_3.0,0.02403581834332593
cat__situ_1.0,0.022810167192081593
num__long,0.02137265602004972
cat__catr_4.0,0.019652939345551963
bin__gants,0.018760574088847723
num__age,0.018176327976709854
cat__place_10,0.017901204713402053
cat__catu_3,0.017818816197940592
cat__col_1.0,0.015475078961911146
cat__circ_1.0,0.01391313678928471
cat__obsm_1,0.012469921876425576
cat__col_6.0,0.00981415191179193
cat__catr_1.0,0.009317359773345692
cat__col_3.0,0.009070090075040008
cat__col_4.0,0.00891430699059511
cat__choc_4,0.008546405606163775
cat__place_1,0.008336609271294697
cat__col_7.0,0.008293595022382633
cat__col_2.0,0.00788237323644097
cat__catu_1,0.007810267092618683
cat__manv_13,0.007685422165875343
cat__obs_2,0.007282795337436417
cat__choc_1,0.007227890998699658
cat__plan_1.0,0.006654788137371717
cat__catv_2,0.005347666040112711
cat__int_1.0,0.005341533777553672
cat__manv_15,0.0051796431120879295
bin__non determinable,0.004823343492618274
cat__catv_1,0.004739260002566278
cat__lum_3.0,0.004534077144325435
cat__motor_5,0.004306739761714463
cat__circ_3.0,0.004277027363445622
cat__catu_2,0.0028751116340386966
bin__autre,0.0026725533166370406
cat__manv_2,0.0025763319439442334
cat__catv_10,0.002499882442246079
cat__obs_13,0.0024302399932495523
cat__motor_1,0.002284281983391791
cat__obs_6,0.0020943028972542914
cat__vosp_0.0,0.001977018204136522
num__hour_cos,0.001860228167672254
cat__lum_5.0,0.001494510275967428
num__day_cos,0.0013536811915422012
cat__sexe_1,0.0012883430828997046
num__day_sin,0.0011639729705892213
cat__sexe_2,0.001110166865086205
cat__choc_6,0.0010934391841206671
cat__situ_5.0,0.0010630774479717454
cat__situ_8.0,0.0010574799462233502
num__hour_sin,0.0010539777619334597
cat__int_2.0,0.0010492542475815756
cat__manv_1,0.0009958171466975551
cat__manv_23,0.0009589122212835784
cat__catv_30,0.0009527688971074678
cat__manv_3,0.0009398992243233946
cat__plan_3.0,0.0009364176716346229
cat__lum_1.0,0.0009325947299237002
cat__int_3.0,0.0009299201660140023
cat__senc_3,0.0008355902869922826
cat__catv_38,0.0008287956706129576
cat__catv_50,0.0008158085841353696
cat__plan_2.0,0.0008112296820501973
cat__manv_5,0.0008066533506115709
cat__choc_2,0.0007813092949140578
cat__catr_2.0,0.0007797222330315176
cat__catv_31,0.0007655620853503667
cat__obs_3,0.0007551819572645629
cat__place_2,0.0007198423382565943
num__weekday_sin,0.0007145340485203068
cat__vosp_1.0,0.0006803978629056222
cat__motor_3,0.0006667618547607794
cat__obs_1,0.0006345808577683783
cat__choc_3,0.0006205374611063109
cat__col_5.0,0.0006117618788544386
num__month_cos,0.0005991763897439373
