feature,coefficient,abs_coefficient
cat__manv_14,0.19099959533299538,0.19099959533299538
cat__lum_4.0,0.19082379620929943,0.19082379620929943
cat__col_6.0,0.1893890925336794,0.1893890925336794
cat__catr_5.0,0.18870155147523301,0.18870155147523301
cat__manv_25,-0.18730868544869594,0.18730868544869594
cat__catr_6.0,-0.1854571675006935,0.1854571675006935
cat__catv_99,0.1846329344066655,0.1846329344066655
cat__manv_1,0.18435221252388925,0.18435221252388925
cat__catr_4.0,-0.17939262552297291,0.17939262552297291
cat__lum_3.0,0.1770395479552332,0.1770395479552332
cat__obs_15,0.17699962640344957,0.17699962640344957
cat__obsm_6,0.17671657133392354,0.17671657133392354
cat__surf_8.0,-0.1757841190500805,0.1757841190500805
cat__int_5.0,-0.17324114805508675,0.17324114805508675
cat__atm_4.0,0.1727430976949369,0.1727430976949369
cat__catv_7,-0.17255286189316887,0.17255286189316887
cat__atm_9.0,0.16974767785375125,0.16974767785375125
cat__manv_24,-0.1687956919915978,0.1687956919915978
cat__surf_3.0,0.16848592324419928,0.16848592324419928
cat__manv_26,0.16695807378493505,0.16695807378493505
bin__gants,-0.16489697547551097,0.16489697547551097
cat__infra_8.0,0.1641214399762704,0.1641214399762704
num__lat,-0.1632640364797401,0.1632640364797401
cat__catr_7.0,0.1625669028757166,0.1625669028757166
cat__vosp_0.0,0.16218382149325766,0.16218382149325766
cat__infra_3.0,-0.15573903070355102,0.15573903070355102
cat__motor_4,0.1553144933517756,0.1553144933517756
cat__atm_7.0,0.1550692721168723,0.1550692721168723
cat__motor_1,0.14653766458610365,0.14653766458610365
cat__int_1.0,0.1442529816845052,0.1442529816845052
cat__place_2,-0.14219005480344857,0.14219005480344857
cat__place_7,-0.13574047067179976,0.13574047067179976
cat__int_9.0,0.13197293130931964,0.13197293130931964
cat__infra_5.0,0.12714301785695287,0.12714301785695287
cat__lum_1.0,-0.12428270406059269,0.12428270406059269
cat__atm_3.0,-0.12128572487046274,0.12128572487046274
cat__manv_9,-0.12119888805585664,0.12119888805585664
cat__prof_3.0,0.12106920026708992,0.12106920026708992
cat__atm_1.0,-0.11733617041218304,0.11733617041218304
cat__choc_7,0.11683425091000985,0.11683425091000985
cat__prof_4.0,0.11675936211326048,0.11675936211326048
cat__manv_8,-0.11342658117609475,0.11342658117609475
cat__vosp_3.0,0.10778411626105655,0.10778411626105655
cat__obs_11,-0.10493219522274042,0.10493219522274042
cat__senc_3,0.10448403087795018,0.10448403087795018
cat__catr_2.0,0.10342040387114244,0.10342040387114244
cat__circ_4.0,0.10015926101567062,0.10015926101567062
cat__senc_0,0.09905388638943229,0.09905388638943229
cat__atm_8.0,-0.0975265491289734,0.0975265491289734
cat__place_9,-0.09686639354710964,0.09686639354710964
cat__int_6.0,-0.09650919804774892,0.09650919804774892
cat__int_2.0,0.09529369822772178,0.09529369822772178
cat__sexe_2,0.09473788711469937,0.09473788711469937
cat__manv_21,-0.09461331868267252,0.09461331868267252
cat__choc_8,0.09453499955102294,0.09453499955102294
cat__sexe_1,0.09404843959215659,0.09404843959215659
cat__vosp_1.0,-0.09404747018682796,0.09404747018682796
cat__atm_5.0,0.09268934788289568,0.09268934788289568
cat__manv_11,-0.08963319992734774,0.08963319992734774
cat__surf_7.0,0.0874925775508555,0.0874925775508555
cat__plan_2.0,0.08663164601265237,0.08663164601265237
cat__circ_3.0,0.08542408873057744,0.08542408873057744
cat__surf_1.0,0.08353814041352338,0.08353814041352338
cat__infra_9.0,0.0820550705591618,0.0820550705591618
cat__surf_2.0,0.07604906877514325,0.07604906877514325
cat__situ_1.0,-0.0751896403159692,0.0751896403159692
cat__infra_2.0,-0.0739731140008414,0.0739731140008414
cat__motor_0,0.07301563838304953,0.07301563838304953
cat__plan_3.0,0.06989632957535928,0.06989632957535928
cat__int_4.0,0.06595391482071553,0.06595391482071553
num__hour_cos,0.06549513510321867,0.06549513510321867
num__hour_sin,0.06394160569767242,0.06394160569767242
cat__manv_18,-0.0633564578881982,0.0633564578881982
cat__infra_0.0,-0.061528407454384634,0.061528407454384634
cat__obs_9,-0.05660868371707073,0.05660868371707073
num__day_cos,-0.05467830921386698,0.05467830921386698
cat__int_3.0,0.053899718400414964,0.053899718400414964
cat__col_3.0,-0.05368308074355705,0.05368308074355705
cat__obs_3,0.05290813297429831,0.05290813297429831
cat__catu_2,-0.049800837289815915,0.049800837289815915
num__month_sin,0.04970495774926002,0.04970495774926002
cat__catv_42,0.04851358435680034,0.04851358435680034
cat__obs_13,0.045687828460075776,0.045687828460075776
num__day_sin,-0.0439346427875692,0.0439346427875692
cat__obs_7,0.0402712155906487,0.0402712155906487
num__month_cos,0.036728033382538265,0.036728033382538265
cat__lum_5.0,-0.034650956443920675,0.034650956443920675
cat__choc_3,0.034040223175781203,0.034040223175781203
bin__is_weekend,-0.03323439448904059,0.03323439448904059
cat__prof_1.0,-0.03235333097678526,0.03235333097678526
cat__plan_1.0,0.024804106271552353,0.024804106271552353
num__weekday_sin,-0.02395118626183737,0.02395118626183737
cat__lum_2.0,-0.02014335695332626,0.02014335695332626
cat__surf_9.0,0.018810677103720103,0.018810677103720103
cat__prof_2.0,-0.016688904696879493,0.016688904696879493
cat__choc_0,0.015560506435149815,0.015560506435149815
cat__vosp_2.0,0.012865859139303515,0.012865859139303515
cat__manv_2,-0.011970142888743773,0.011970142888743773
cat__catr_9.0,-0.01025309156816904,0.01025309156816904
num__long,-0.010005314992456462,0.010005314992456462
cat__senc_2,-0.009325113190384466,0.009325113190384466
cat__col_5.0,0.008841590822984672,0.008841590822984672
num__weekday_cos,-0.008509704890598584,0.008509704890598584
cat__plan_4.0,0.007454244847148729,0.007454244847148729
cat__motor_5,-0.005558152085450612,0.005558152085450612
cat__senc_1,-0.005426477370320194,0.005426477370320194
cat__catv_43,-0.0018012268198372954,0.0018012268198372954
cat__choc_2,-4.5349574365905225e-06,4.5349574365905225e-06
