feature,coefficient,abs_coefficient
cat__atm_2.0,-0.3034708711969698,0.3034708711969698
cat__catv_7,-0.30006033332870535,0.30006033332870535
cat__catv_3,0.28984588185274157,0.28984588185274157
cat__manv_15,-0.2851815624521096,0.2851815624521096
cat__manv_14,0.28476670910609625,0.28476670910609625
cat__choc_5,-0.2813204880632676,0.2813204880632676
cat__manv_17,0.2739928663635743,0.2739928663635743
cat__surf_6.0,0.2655432381712964,0.2655432381712964
cat__situ_1.0,-0.26546237402129763,0.26546237402129763
bin__casque,0.2626424130934369,0.2626424130934369
cat__obs_4,-0.25675585266171647,0.25675585266171647
cat__choc_1,0.24805887185705106,0.24805887185705106
cat__catr_1.0,-0.24754389668644308,0.24754389668644308
cat__manv_1,0.24481618824396398,0.24481618824396398
cat__obsm_0,0.24477992959479458,0.24477992959479458
cat__choc_4,-0.24428464195822588,0.24428464195822588
cat__motor_6,0.24371089894018466,0.24371089894018466
bin__airbag,0.23620497788439931,0.23620497788439931
cat__manv_26,0.23260039785596565,0.23260039785596565
cat__obs_8,0.23166985096462656,0.23166985096462656
cat__obs_16,-0.23104737911766568,0.23104737911766568
cat__situ_2.0,0.2255145049808732,0.2255145049808732
cat__manv_20,-0.22434910486633586,0.22434910486633586
cat__col_7.0,0.2236578925848553,0.2236578925848553
cat__surf_8.0,-0.22339535785722586,0.22339535785722586
cat__manv_7,0.2205248270708179,0.2205248270708179
cat__infra_8.0,0.21048713834714317,0.21048713834714317
cat__col_2.0,-0.20865241480752353,0.20865241480752353
cat__obs_12,-0.199091770193168,0.199091770193168
cat__int_8.0,0.19900954770519058,0.19900954770519058
cat__atm_1.0,-0.18488574800730673,0.18488574800730673
cat__infra_5.0,0.18137648337178275,0.18137648337178275
cat__atm_3.0,-0.1809832335545847,0.1809832335545847
cat__catr_7.0,0.17953141128967032,0.17953141128967032
cat__lum_3.0,0.17620330232270243,0.17620330232270243
cat__col_6.0,0.1705952726797695,0.1705952726797695
cat__circ_2.0,0.16803135850017997,0.16803135850017997
cat__situ_3.0,0.16678262387130438,0.16678262387130438
cat__catv_30,0.16568116086857193,0.16568116086857193
cat__lum_4.0,0.1655157376535423,0.1655157376535423
cat__catv_41,0.16544035607776583,0.16544035607776583
cat__infra_6.0,-0.16261781497727426,0.16261781497727426
num__lat,-0.1622024980940999,0.1622024980940999
cat__manv_23,-0.1610331659131536,0.1610331659131536
cat__catr_4.0,-0.15934622549572577,0.15934622549572577
cat__catv_32,0.15847313486583942,0.15847313486583942
cat__place_5,-0.15558837505898712,0.15558837505898712
cat__prof_3.0,0.15245920877938882,0.15245920877938882
cat__obs_15,0.14873482618854858,0.14873482618854858
cat__infra_9.0,0.1458187266125916,0.1458187266125916
bin__gants,-0.14531249616480255,0.14531249616480255
cat__vosp_0.0,0.14241565027487174,0.14241565027487174
cat__manv_16,-0.14230158664550896,0.14230158664550896
cat__obs_10,0.1377325171795626,0.1377325171795626
