feature,importance
bin__ceinture,0.17876110694728817
num__lat,0.08346173090181708
cat__obs_0,0.07171805623345587
cat__agg_1.0,0.07089379846919486
cat__catr_3.0,0.06783155086825117
bin__casque,0.05450803501427702
cat__obsm_0,0.0499315537673236
num__age,0.04556102116175447
cat__col_1.0,0.04045710961551249
bin__aucun,0.03742106762784526
cat__situ_1.0,0.02996422163998126
cat__agg_2.0,0.02527899737154364
num__long,0.024879414415975288
cat__situ_3.0,0.016786680283996172
cat__catu_3,0.015437822962081703
cat__catv_33,0.015406596701277003
cat__catr_1.0,0.014559181103480319
bin__non determinable,0.013840420424469235
cat__manv_13,0.012867236262801694
cat__circ_2.0,0.011575070660923259
cat__choc_1,0.010997902766225724
cat__place_10,0.009366190668364497
cat__obs_2,0.00856334103752237
cat__obsm_1,0.007858810224510413
cat__catu_1,0.006851091726774036
cat__lum_3.0,0.005566662528969118
cat__catr_4.0,0.004982395786242602
cat__circ_1.0,0.003818735648732591
cat__obs_6,0.003329755733393452
num__hour_cos,0.003319463772748588
cat__catv_1,0.0031053360874262644
cat__place_1,0.0029965600737914076
cat__col_7.0,0.0026898901643884186
cat__catr_2.0,0.002359057403793233
cat__manv_5,0.0021851481679721076
cat__catv_38,0.002180525362591356
cat__manv_15,0.0019681404034525302
bin__autre,0.0019485919006983175
cat__obs_1,0.0019342706171717387
cat__catv_2,0.0016027857406267754
cat__col_4.0,0.0015942752522888535
cat__catu_2,0.0015653993843156274
cat__choc_9,0.0015596603518645185
cat__manv_0,0.0015373524774168104
cat__choc_4,0.0015124775984184213
cat__col_2.0,0.0014054887901212398
cat__catv_31,0.0013541790240960206
cat__catv_21,0.0013357334116105928
bin__dispositif_enfant,0.0012885798188872752
cat__col_6.0,0.0012273755040513282
cat__catv_7,0.001112083527464621
cat__lum_1.0,0.0009420665930737865
num__hour_sin,0.0009107514201401071
cat__choc_6,0.0008134618129058828
cat__catv_30,0.0006828076893303073
cat__vosp_0.0,0.0006431014998218413
cat__sexe_1,0.0005439776068331596
cat__sexe_2,0.0005271012329595953
cat__obsm_9,0.0005077580558092213
cat__obsm_2,0.0004936155295016774
cat__motor_5,0.00043216522954727673
