feature,importance
bin__ceinture,0.12065592681636002
cat__catr_3.0,0.05255563967192908
cat__agg_1.0,0.048214613521221715
bin__casque,0.047757134292271256
cat__obsm_0,0.046015032748628795
num__lat,0.045223680516210424
cat__agg_2.0,0.04060939638257147
cat__obs_0,0.03690084523903572
cat__situ_3.0,0.03574506584056765
cat__catv_33,0.03085179968590992
bin__aucun,0.029724939368884377
cat__circ_2.0,0.027626737830979523
cat__obsm_2,0.02594469538824312
cat__place_10,0.021783893484842876
cat__catv_7,0.021725525515587422
num__long,0.019910485711650848
cat__situ_1.0,0.019387466498076298
cat__col_1.0,0.01806405330705107
num__age,0.017923820131605993
cat__catr_4.0,0.017746073323538912
cat__catu_3,0.0174604566651118
bin__gants,0.01375985253469828
cat__obsm_1,0.013621931574070593
cat__choc_4,0.013494572334460926
cat__circ_1.0,0.011456450127172708
cat__col_6.0,0.010590391405001573
cat__col_4.0,0.010482606594340449
cat__place_1,0.009898569088080077
cat__col_2.0,0.009461256480014772
cat__catr_1.0,0.009449787418285574
cat__col_7.0,0.00906846237557058
cat__manv_13,0.007342888108093584
cat__plan_1.0,0.007242278806678023
cat__catu_1,0.0070415221381051165
cat__obs_2,0.00703719594186058
cat__choc_1,0.007022354349574512
cat__col_3.0,0.006536919470488608
cat__circ_3.0,0.004617500822609899
cat__manv_2,0.004360768062507404
cat__catv_2,0.0043332908885977475
bin__non determinable,0.004220946445878108
cat__lum_3.0,0.0039336429700898125
cat__motor_5,0.0038614244299173123
cat__catv_1,0.003609911567765442
cat__manv_15,0.0034484858290647325
cat__int_1.0,0.0027628318446184146
bin__autre,0.0026859005452899154
cat__obs_6,0.002612591192555626
cat__catv_10,0.0026122525067258625
cat__vosp_0.0,0.0025040393749922014
cat__catu_2,0.0022001554200317963
cat__motor_1,0.002164341408300754
cat__obs_13,0.002153991755207994
cat__situ_8.0,0.0020206443031541978
num__hour_cos,0.0020042106162950083
cat__choc_6,0.0014112084191766439
num__day_cos,0.0012968174908595492
num__day_sin,0.0012266852892154725
cat__manv_3,0.0011783062847009584
num__hour_sin,0.0011147154463824784
cat__lum_5.0,0.001063995619418203
cat__sexe_2,0.001056974805821468
cat__manv_1,0.0010489160324376162
cat__catv_30,0.0010209702628075983
cat__lum_1.0,0.0009922363350386753
cat__sexe_1,0.0009758758177402864
cat__plan_3.0,0.000961715649078362
cat__catr_2.0,0.0009306841711167757
num__weekday_sin,0.0009198943034682234
cat__senc_3,0.0009103273704901049
cat__catv_31,0.0008616064407018231
cat__choc_2,0.0008603844436434093
cat__int_2.0,0.0008514060721485395
cat__situ_5.0,0.0008220746007735337
cat__manv_5,0.0007783063936990635
cat__place_2,0.0007022604220548747
cat__prof_1.0,0.0006998673567156152
cat__choc_3,0.000689804718971454
bin__dispositif_enfant,0.0006748279673581913
cat__prof_2.0,0.0006517479809168924
cat__manv_23,0.000647280797234009
num__month_cos,0.000644465190067572
cat__choc_5,0.0005932372400990298
cat__obs_3,0.0005880454768531611
cat__col_5.0,0.0005785473327705535
cat__plan_2.0,0.0005522636524827928
cat__obs_1,0.0005516514812147242
cat__manv_0,0.0005406660809377529
cat__catv_38,0.0005240030583768038
cat__vosp_1.0,0.0005211722418018438
cat__catv_37,0.0005062166605607853
cat__manv_9,0.0005027681317150142
num__month_sin,0.0004832681195833127
cat__obsm_9,0.00045998718997662224
bin__is_weekend,0.000456580711534703
cat__int_3.0,0.00045200705696215064
cat__situ_4.0,0.0004482473999788746
cat__obs_4,0.0004134265596114163
cat__manv_14,0.00041053774019935997
cat__choc_0,0.0004101275788703059
cat__catv_15,0.0004061987503373359
cat__catv_32,0.00040589492851800403
cat__motor_3,0.0004053717742228176
cat__choc_9,0.00040060838183144927
num__weekday_cos,0.00038390922150212246
cat__infra_0.0,0.0003721282529247021
cat__infra_1.0,0.00037152658745945983
cat__surf_1.0,0.0003586924386765821
cat__obs_8,0.0003383884990934168
cat__catv_50,0.0003319338577642382
cat__manv_17,0.00032973579025955436
cat__atm_2.0,0.0003294671630114853
cat__senc_1,0.0003166543433206264
cat__catv_21,0.00030791936070466474
cat__surf_2.0,0.0003032952031943948
bin__gilet_reflechissant,0.00027184180461243374
cat__senc_2,0.0002647254120645634
cat__atm_1.0,0.0002523302888959704
cat__int_6.0,0.00024075598148753916
cat__infra_5.0,0.00023129021004915105
cat__motor_0,0.0002240152585268356
cat__choc_7,0.0002227927513490287
cat__vosp_3.0,0.00022020505330062185
cat__place_3,0.00021797976095589883
cat__manv_12,0.00018990144413016688
cat__manv_19,0.00017518694548179678
cat__choc_8,0.00017387478075873072
cat__obs_15,0.0001738274617943633
cat__manv_21,0.00017037324008588613
cat__catr_7.0,0.00016570012047027524
cat__manv_16,0.000160833912910357
cat__infra_9.0,0.0001495531114780079
cat__senc_0,0.0001468075474445888
cat__catv_14,0.00014652905944955206
cat__int_9.0,0.00014634139864376757
cat__place_9,0.0001423258506168802
cat__infra_3.0,0.00014045599015515155
cat__obs_12,0.00013976847468790316
cat__atm_7.0,0.00013675109347942158
cat__vosp_2.0,0.00013154661761294656
cat__int_7.0,0.00012578167846069173
cat__catv_3,0.00012200027038232638
cat__situ_2.0,0.00012138899186943573
cat__lum_2.0,0.00011873208623143887
cat__catv_17,0.00011508921048575005
cat__situ_6.0,0.00011344899492426061
cat__manv_26,0.0001130773873412852
cat__catr_6.0,0.00011122767209845012
cat__place_7,0.00011080163929545792
cat__catv_80,0.00010786609208195754
cat__catv_36,0.00010567043016207719
cat__obsm_4,0.00010347481638309008
cat__manv_11,9.564945988901223e-05
cat__place_4,9.455704014683212e-05
cat__catv_34,8.950687798565848e-05
cat__atm_8.0,8.81793559843299e-05
cat__motor_2,8.622024927217626e-05
cat__atm_3.0,8.565771877952311e-05
cat__int_8.0,8.413087598544023e-05
cat__infra_2.0,8.261231282546543e-05
cat__catv_43,8.031509445168942e-05
bin__airbag,7.897460884527897e-05
cat__prof_3.0,7.814306865482522e-05
cat__plan_4.0,7.70965138322852e-05
cat__manv_24,7.681304174361269e-05
cat__int_4.0,7.475862962736634e-05
cat__obs_17,7.386303187465416e-05
cat__manv_20,7.073596578958532e-05
cat__obs_9,6.562683297876653e-05
cat__atm_9.0,6.540021830770601e-05
cat__obs_14,6.470732945195513e-05
cat__infra_8.0,6.072398478153355e-05
cat__infra_4.0,5.945428140848938e-05
cat__manv_4,5.900750085669172e-05
cat__surf_7.0,5.8965256365980225e-05
cat__atm_4.0,5.833040550589579e-05
cat__circ_4.0,5.770453381839193e-05
cat__catv_99,5.5475839816147444e-05
cat__infra_7.0,5.547535367374822e-05
cat__place_8,5.518911195274637e-05
cat__infra_6.0,5.458500755078321e-05
cat__lum_4.0,5.3028827678311137e-05
cat__motor_6,4.811236920679961e-05
cat__place_5,4.616197801322483e-05
cat__prof_4.0,4.5706189034824184e-05
cat__obs_16,4.228961342072041e-05
cat__catv_39,4.200447806650398e-05
cat__atm_6.0,4.18631752871615e-05
cat__place_6,4.134370456416625e-05
cat__surf_9.0,4.080927595824683e-05
cat__atm_5.0,4.0631923383885174e-05
cat__obs_7,4.036648024923439e-05
cat__catr_9.0,3.968897002635765e-05
cat__manv_6,3.827571397367228e-05
cat__manv_25,3.809955283021364e-05
cat__catv_13,3.764443363196305e-05
cat__manv_18,3.3678025240571994e-05
cat__int_5.0,3.26715798577967e-05
cat__catv_40,3.1434154394482683e-05
cat__obsm_6,3.127468115906192e-05
cat__obsm_5,2.8446761954063936e-05
cat__surf_8.0,2.8065088313465044e-05
cat__obs_5,2.7196634132356758e-05
cat__obs_10,2.638168574313367e-05
cat__manv_10,2.4813297572134344e-05
cat__surf_3.0,2.3070184529973642e-05
cat__catv_20,2.226050554691574e-05
cat__manv_22,2.1884253108098143e-05
cat__surf_5.0,2.1145982051602634e-05
cat__manv_7,2.112763071874205e-05
cat__obs_11,1.9965784285481736e-05
cat__catv_0,1.856911646037835e-05
cat__catv_60,1.544059463352304e-05
cat__catr_5.0,1.2028596769078099e-05
cat__surf_6.0,1.1270362316210134e-05
cat__surf_4.0,9.760025569842357e-06
cat__motor_4,8.856102546415317e-06
cat__catv_35,5.292465631460506e-06
cat__manv_8,4.694053246123795e-06
cat__catv_16,1.6040003710586934e-06
cat__catv_41,1.2827155305583961e-06
cat__catv_42,5.420719135812047e-07
