feature,importance
bin__ceinture,0.2388176346091392
num__lat,0.113152319877437
cat__obs_0,0.09521311001973493
cat__agg_2.0,0.06323862944204547
cat__agg_1.0,0.057229619526505064
cat__catr_3.0,0.05402696568147354
cat__col_1.0,0.04128358258831873
cat__obsm_0,0.03649954227039337
num__age,0.03471841169797188
bin__non determinable,0.027337365628431334
cat__circ_2.0,0.02548059993047943
num__long,0.023537956348483283
bin__casque,0.017328070083981635
cat__situ_1.0,0.015165899390909426
cat__obsm_1,0.011272031279636887
cat__place_10,0.009892179799629275
bin__aucun,0.009224979043655818
cat__manv_13,0.007994764059303933
cat__catr_4.0,0.007484279551140578
cat__catv_33,0.007443049241695939
cat__catu_3,0.0066461302521198164
cat__circ_1.0,0.0063287234098040246
cat__manv_15,0.005609989083101992
num__hour_cos,0.005313845427544363
cat__catr_1.0,0.0053134947841095665
cat__choc_1,0.00528023883854348
cat__lum_3.0,0.005048348662161236
cat__catu_1,0.004392358667615775
cat__col_4.0,0.004251072318623609
cat__choc_4,0.003812109236132801
cat__catv_7,0.003233179053881057
cat__catv_38,0.0028518321763381293
cat__col_2.0,0.0026367109971282706
cat__choc_6,0.0020730843069085986
cat__obs_2,0.00201436215532037
bin__dispositif_enfant,0.0020025484447462162
num__hour_sin,0.0018992543230934552
cat__catv_1,0.0018759004471631175
cat__col_7.0,0.001848189566631442
cat__situ_3.0,0.0016561500781167892
cat__col_6.0,0.0012692837676014422
cat__catr_2.0,0.0012645907379789055
cat__catv_37,0.0012481468744917248
cat__obsm_2,0.0012475275954988974
cat__obs_1,0.0011489860074463316
cat__vosp_0.0,0.001108268736249956
cat__place_1,0.001058937004694019
cat__manv_5,0.0010563757525756188
cat__catv_21,0.001002752171425723
cat__catv_10,0.0009347087398539671
cat__obs_6,0.0009336699028332825
cat__catv_30,0.0008952007538648439
cat__manv_16,0.0008836432798171799
cat__lum_1.0,0.0007932401267853945
cat__choc_9,0.000761828512633072
cat__int_6.0,0.0007461247221782195
cat__obsm_9,0.0007149879181810002
cat__catu_2,0.0006221818737782626
cat__manv_0,0.0005851880837571077
cat__situ_5.0,0.0005257927034032569
cat__int_1.0,0.0005182893274020572
cat__obsm_4,0.0005060164613362518
cat__catv_31,0.00048487301738656124
cat__choc_5,0.000462742080278311
cat__catv_15,0.00045933340575213336
cat__manv_9,0.00045638284945991514
cat__sexe_2,0.0004490992929725696
cat__choc_2,0.00043810569605786645
cat__circ_3.0,0.00043694400148637605
cat__catv_2,0.0004275637345184033
cat__choc_7,0.00040146010720512674
bin__autre,0.0003689430296888357
cat__manv_19,0.0003422275975524698
cat__choc_8,0.00033985891585924143
cat__manv_2,0.000305969407045334
cat__sexe_1,0.00027763630086845585
bin__gilet_reflechissant,0.00026172031693167644
cat__col_3.0,0.00024303336779838864
cat__manv_23,0.00024153818598929508
cat__senc_3,0.00022866290518087698
cat__catv_3,0.0001895718533188816
cat__catv_34,0.0001584825159755727
cat__catv_50,0.00015173019939504422
cat__col_5.0,0.00014742383609820522
cat__atm_2.0,0.00014539180289144604
num__day_sin,0.0001374147541195331
cat__motor_1,0.0001346134564747831
cat__int_8.0,0.000133369235966315
cat__vosp_2.0,0.00010474922189683932
cat__plan_1.0,9.734467977809768e-05
cat__place_7,9.417871524378185e-05
num__day_cos,8.987475193033103e-05
cat__motor_2,8.549169981198466e-05
