feature,importance
cat__catv_41,0.0
cat__catv_42,0.0
cat__catv_43,0.0
cat__catv_60,0.0
cat__catv_99,0.0
cat__situ_2.0,0.0
cat__infra_9.0,0.0
cat__infra_8.0,0.0
cat__surf_7.0,0.0
cat__surf_1.0,0.0
cat__surf_2.0,0.0
cat__surf_3.0,0.0
cat__surf_4.0,0.0
cat__surf_5.0,0.0
cat__surf_6.0,0.0
cat__surf_8.0,0.0
cat__infra_7.0,0.0
cat__surf_9.0,0.0
cat__infra_0.0,0.0
cat__infra_1.0,0.0
cat__infra_2.0,0.0
cat__infra_3.0,0.0
cat__infra_6.0,0.0
bin__is_weekend,0.0
