feature,importance
num__lat,0.05856430766099827
num__long,0.049740408974584635
num__age,0.04775844995334373
bin__ceinture,0.04411104122486928
num__day_sin,0.033863890995671164
num__day_cos,0.03339097096131141
num__hour_cos,0.024256663002778275
num__hour_sin,0.0242411627401073
bin__casque,0.020776760176812795
cat__agg_1.0,0.01918904948440768
num__weekday_sin,0.018640431977524935
cat__agg_2.0,0.01813449078992986
num__month_sin,0.018016325788720217
num__month_cos,0.01780106827727393
cat__catr_3.0,0.01731379910738073
cat__obs_0,0.015869925288582477
cat__obsm_0,0.015495923840941258
num__weekday_cos,0.013953501077374728
cat__catv_7,0.012727700718475501
cat__circ_2.0,0.012197053610684816
bin__aucun,0.011850653175795598
cat__obsm_2,0.010578062903902152
cat__catv_33,0.010460800984201052
cat__catr_4.0,0.009971679967481148
cat__col_1.0,0.009692637032278047
cat__situ_1.0,0.009509973136993994
cat__choc_1,0.009060312943469396
bin__gants,0.007780966277416392
cat__situ_3.0,0.0076639968454393515
cat__manv_1,0.007269892719779636
cat__senc_1,0.00723839856799272
cat__int_1.0,0.0071034106752471396
cat__circ_1.0,0.007085093702113331
cat__col_3.0,0.00701587734577452
cat__obsm_1,0.0069965236991312366
bin__non determinable,0.006922606572406928
cat__senc_2,0.006918152718204197
cat__catu_1,0.006585081523828024
cat__catu_3,0.006318059039500935
cat__sexe_2,0.0062651209198228575
cat__plan_1.0,0.00624145312175764
cat__sexe_1,0.006203301855642765
cat__place_10,0.006184660004136335
cat__col_6.0,0.006028388467325651
cat__place_1,0.005871521285564431
cat__col_2.0,0.005656543777292423
bin__is_weekend,0.005644470048800514
cat__lum_1.0,0.005621821735664044
cat__manv_13,0.00561732983646607
cat__prof_1.0,0.005117395107345994
cat__motor_1,0.005050050353587482
cat__choc_4,0.005002627004689735
cat__atm_1.0,0.004845440123815539
cat__choc_3,0.004721566554496195
cat__lum_3.0,0.004711169287843865
cat__senc_3,0.004710753630136976
cat__prof_2.0,0.004685934255614426
cat__col_7.0,0.004651107322014757
cat__infra_0.0,0.004628550091153098
cat__catr_1.0,0.004616070383466175
cat__choc_2,0.004441231465417396
cat__surf_1.0,0.004407490620836051
cat__int_2.0,0.004359517182223499
cat__surf_2.0,0.004312800482015713
cat__col_4.0,0.004312523074181108
cat__manv_15,0.00415210477029576
cat__catu_2,0.004150710528932056
cat__circ_3.0,0.004090414443455385
cat__int_3.0,0.004065282965608859
cat__lum_5.0,0.003957454303210983
cat__manv_2,0.003955599396086495
cat__place_2,0.003817324214346187
cat__vosp_0.0,0.0035759358122827347
cat__plan_2.0,0.0034726839775041777
cat__plan_3.0,0.0034541104619288626
cat__atm_2.0,0.0033943914212077393
cat__obs_2,0.0033787558738084342
cat__choc_8,0.003367876899568465
cat__catv_10,0.0033436272026547333
cat__catv_1,0.0031406796862908635
cat__manv_0,0.003135688675757675
cat__catv_2,0.0031088884360090225
cat__senc_0,0.0030685304692174903
cat__lum_2.0,0.0030611288909358
cat__choc_7,0.0029763326992149853
cat__motor_0,0.0027619655682476966
cat__infra_5.0,0.002725555663736753
cat__motor_5,0.002693329891436064
cat__col_5.0,0.0026073683895105142
cat__choc_0,0.0025954440039969912
cat__catr_2.0,0.002402576388092764
cat__manv_17,0.002359154593003763
cat__atm_8.0,0.002337557046803303
cat__int_9.0,0.002156209304156274
cat__int_6.0,0.0021303364189788347
cat__choc_6,0.0020716958022542788
cat__manv_26,0.002070487713358089
bin__autre,0.002003849993413559
cat__vosp_1.0,0.0019294811099099737
cat__catv_30,0.001908128638479691
cat__obs_6,0.0019051201655122096
cat__motor_3,0.0018950768626866254
cat__obs_13,0.0018828491259383737
cat__manv_19,0.0018222589294277938
cat__infra_9.0,0.0017631325542890694
cat__catr_7.0,0.001761815727360716
cat__situ_8.0,0.0016737360781228072
cat__manv_5,0.0016578117536411975
cat__vosp_3.0,0.0016074636004936513
cat__manv_9,0.001597855293973469
cat__atm_3.0,0.0015648504792439358
cat__int_4.0,0.0015530400730611054
cat__choc_9,0.0015428277335776549
cat__manv_16,0.0015348535880494786
cat__catv_31,0.0015348391009572663
cat__obs_1,0.001534315905174873
cat__catv_32,0.0014938595208038637
cat__manv_21,0.0014601595259167495
cat__manv_14,0.001443585236730411
cat__vosp_2.0,0.0014360974387266298
cat__choc_5,0.0014238976672652066
cat__atm_7.0,0.0014045976533354032
cat__manv_23,0.0013085908027807409
bin__airbag,0.0012956469569179194
cat__prof_3.0,0.001294502985554309
cat__obs_3,0.0012789828527985526
cat__infra_2.0,0.0012461898569038092
cat__place_3,0.0011874691565554054
cat__obs_8,0.0011835787217291728
cat__catv_50,0.0011760602781379094
cat__motor_2,0.0011666382379036506
cat__place_9,0.0011373893208043767
cat__place_7,0.0011074804951008853
cat__plan_4.0,0.0010983585970287715
cat__prof_4.0,0.001087308763698404
cat__place_4,0.0010717314882684353
cat__situ_4.0,0.001027314356789709
cat__obs_4,0.0010125484873759138
cat__situ_5.0,0.0009909399789569564
cat__manv_3,0.0009824255240040408
cat__catv_34,0.0009239490693150948
cat__obsm_9,0.0009104163468291399
cat__catv_37,0.0008804602119637032
cat__catv_3,0.0008673263041345667
cat__lum_4.0,0.0008273615707127482
cat__infra_3.0,0.0008242856002631927
cat__catv_15,0.0007746420812072032
cat__atm_5.0,0.000770484196493167
cat__infra_8.0,0.0007193973243141386
cat__catv_38,0.0007155744812841286
bin__dispositif_enfant,0.0007101623461594953
cat__obs_12,0.000688665201520479
cat__infra_1.0,0.000678466254745112
bin__gilet_reflechissant,0.0006611995292711326
cat__situ_6.0,0.0006533839912890087
cat__manv_11,0.0006490523428412693
cat__motor_6,0.0006324727954908167
cat__obs_14,0.0006286974898792
cat__obs_15,0.0006103966556631203
cat__situ_2.0,0.000575840790471206
cat__catv_14,0.0005656530134586394
cat__catv_80,0.0005633694253490544
cat__atm_9.0,0.0005510210065519587
cat__place_8,0.0005492296653302299
cat__manv_12,0.0005458028235726576
cat__catv_43,0.0005422781814101345
cat__int_7.0,0.000525888243802665
cat__obs_9,0.0005125684486136821
cat__infra_6.0,0.0005033417152331863
cat__manv_18,0.00048137404623313734
cat__place_5,0.000473437997800126
cat__catv_21,0.00047283303833103684
cat__surf_7.0,0.00046971500618343695
cat__catv_99,0.0004594082385357011
cat__int_5.0,0.00045330196580094977
cat__obs_16,0.00045273524229445377
cat__circ_4.0,0.00044264030897288314
cat__obs_7,0.00043698992302946486
cat__catv_17,0.0004316324749855939
cat__atm_4.0,0.00042832259812971576
cat__surf_9.0,0.0003939622597211938
cat__manv_10,0.0003792979778560409
cat__atm_6.0,0.0003739818671060657
cat__catr_9.0,0.0003286183079586578
cat__manv_6,0.00031738998235165885
cat__manv_24,0.0003165852578220737
cat__manv_20,0.0003087842624532857
cat__infra_4.0,0.00030837634893729525
cat__catv_13,0.00030476383832566024
cat__catr_6.0,0.0002942063860722243
cat__manv_4,0.0002789712547450646
cat__obs_5,0.00026107822864266853
cat__int_8.0,0.00025675661875461506
cat__catv_36,0.00025213836037091297
cat__manv_25,0.0002405599857946739
cat__manv_7,0.00023875778739109816
cat__obsm_6,0.0002316474371558252
cat__obs_11,0.00021439159716244964
cat__surf_5.0,0.00021156424053544033
cat__surf_8.0,0.00020904666088028225
cat__obsm_4,0.00018658710385614983
cat__surf_3.0,0.00018103136274156263
cat__place_6,0.00018002669590388997
cat__obs_10,0.00017671227382045019
cat__catv_60,0.0001721570360708837
cat__obsm_5,0.00016024875048873896
cat__obs_17,0.00013898014935653054
cat__catv_0,0.00013595307983427105
cat__catv_20,0.00011741861247811139
cat__catv_40,9.298728481777953e-05
cat__infra_7.0,8.259118731144679e-05
cat__surf_6.0,8.093904156518371e-05
cat__motor_4,7.007684526268852e-05
cat__manv_22,6.189227279822559e-05
cat__manv_8,5.791971224782173e-05
cat__surf_4.0,5.4540026865910615e-05
cat__catr_5.0,5.0819821793596744e-05
cat__catv_39,4.553372497426305e-05
cat__catv_35,4.106971622505516e-05
cat__catv_41,3.816678717470906e-05
cat__catv_42,2.9641832683573917e-05
cat__catv_16,1.8244070893099923e-05
