feature,importance
cat__senc_2,4.2920166264777725e-05
cat__infra_6.0,4.281789837021224e-05
cat__catv_34,4.1315783228493814e-05
cat__obs_13,4.089195990831686e-05
cat__obs_8,3.815724829871702e-05
cat__plan_3.0,3.5042412237064676e-05
cat__manv_25,3.475801936560264e-05
cat__choc_0,3.389036319143403e-05
cat__infra_5.0,3.300562053539701e-05
cat__place_5,3.2404740102389886e-05
cat__manv_22,3.18241661464142e-05
cat__place_4,3.168066682214419e-05
cat__manv_21,3.111478597331818e-05
cat__int_9.0,2.494175024261722e-05
cat__prof_3.0,2.3757318463271206e-05
cat__atm_6.0,2.3712100758082747e-05
cat__prof_1.0,2.317366559333862e-05
cat__catv_3,2.1805821303305285e-05
bin__is_weekend,2.1734984938675435e-05
cat__surf_3.0,2.099550463946119e-05
cat__catv_20,2.0024930535940728e-05
cat__situ_2.0,1.9959965136554196e-05
cat__infra_3.0,1.9429064209941204e-05
cat__atm_9.0,1.9189724740040027e-05
cat__int_4.0,1.8399201774648182e-05
cat__manv_14,1.738702576716404e-05
cat__infra_1.0,1.736170603268523e-05
cat__atm_4.0,1.7283851636606085e-05
cat__surf_9.0,1.7078664807129494e-05
cat__infra_9.0,1.4909684702445094e-05
cat__infra_0.0,1.4863067027311906e-05
cat__catr_6.0,1.4623246652368452e-05
cat__vosp_3.0,1.4038512831831683e-05
cat__situ_8.0,1.3158529610330856e-05
cat__manv_1,1.1720504271013975e-05
cat__atm_1.0,1.139181036239502e-05
cat__int_8.0,9.181962022035085e-06
cat__manv_8,0.0
cat__catr_7.0,0.0
cat__atm_5.0,0.0
cat__atm_7.0,0.0
cat__atm_8.0,0.0
cat__manv_17,0.0
cat__manv_18,0.0
cat__manv_11,0.0
num__month_sin,0.0
cat__catr_5.0,0.0
cat__manv_10,0.0
cat__manv_12,0.0
bin__gants,0.0
cat__manv_24,0.0
cat__atm_3.0,0.0
bin__airbag,0.0
num__weekday_cos,0.0
cat__place_3,0.0
cat__place_6,0.0
cat__place_7,0.0
cat__lum_2.0,0.0
cat__lum_4.0,0.0
cat__int_1.0,0.0
cat__senc_1,0.0
num__month_cos,0.0
cat__int_3.0,0.0
cat__motor_6,0.0
cat__motor_4,0.0
cat__int_5.0,0.0
cat__motor_2,0.0
cat__motor_0,0.0
cat__catr_9.0,0.0
cat__manv_26,0.0
cat__manv_7,0.0
cat__catv_36,0.0
cat__circ_4.0,0.0
cat__obs_12,0.0
cat__obs_10,0.0
cat__obs_9,0.0
cat__infra_8.0,0.0
cat__obs_7,0.0
cat__obs_5,0.0
cat__obs_3,0.0
cat__situ_4.0,0.0
cat__situ_6.0,0.0
cat__catv_99,0.0
cat__catv_0,0.0
cat__catv_60,0.0
cat__catv_16,0.0
cat__catv_43,0.0
cat__catv_42,0.0
cat__catv_41,0.0
cat__catv_40,0.0
cat__catv_32,0.0
cat__obs_11,0.0
cat__infra_7.0,0.0
cat__manv_4,0.0
cat__obs_15,0.0
cat__vosp_2.0,0.0
cat__catv_35,0.0
cat__prof_4.0,0.0
cat__plan_1.0,0.0
cat__plan_4.0,0.0
cat__surf_1.0,0.0
cat__surf_2.0,0.0
cat__surf_4.0,0.0
cat__surf_5.0,0.0
cat__surf_6.0,0.0
cat__surf_7.0,0.0
cat__surf_8.0,0.0
cat__obsm_6,0.0
cat__obsm_5,0.0
cat__infra_2.0,0.0
cat__obs_17,0.0
cat__obs_16,0.0
cat__prof_2.0,0.0
