feature,coefficient,abs_coefficient
cat__infra_8.0,0.15426406623028513,0.15426406623028513
cat__lum_3.0,0.15400408148480807,0.15400408148480807
cat__circ_2.0,0.14665644341374004,0.14665644341374004
cat__surf_4.0,0.14649752455982945,0.14649752455982945
cat__atm_7.0,0.1398335458992576,0.1398335458992576
cat__atm_1.0,-0.13936141462344007,0.13936141462344007
cat__lum_1.0,-0.1391460816659368,0.1391460816659368
cat__situ_1.0,-0.1390347582617116,0.1390347582617116
cat__prof_3.0,0.13736130660541607,0.13736130660541607
cat__manv_26,0.13639243240271576,0.13639243240271576
cat__atm_3.0,-0.13454293731995282,0.13454293731995282
cat__catr_7.0,0.133141189776508,0.133141189776508
cat__manv_12,-0.13298304468370062,0.13298304468370062
cat__int_6.0,-0.131484276133811,0.131484276133811
cat__situ_4.0,0.12901957864827393,0.12901957864827393
cat__lum_4.0,0.12803049185542997,0.12803049185542997
cat__vosp_0.0,0.12709421426483908,0.12709421426483908
cat__place_9,0.12588937743666245,0.12588937743666245
cat__int_8.0,0.12577301767203303,0.12577301767203303
cat__vosp_1.0,-0.12456371488895611,0.12456371488895611
cat__infra_9.0,0.12334335381241993,0.12334335381241993
cat__atm_9.0,0.11781804689634037,0.11781804689634037
cat__prof_4.0,0.11574601684885155,0.11574601684885155
cat__place_7,0.11171456020022995,0.11171456020022995
cat__surf_9.0,-0.1083214053735803,0.1083214053735803
cat__obs_9,-0.10757728519757574,0.10757728519757574
cat__atm_8.0,-0.10686373045948308,0.10686373045948308
cat__senc_3,0.10520451927183729,0.10520451927183729
cat__surf_3.0,0.1029288791340903,0.1029288791340903
cat__col_3.0,-0.1021059867525486,0.1021059867525486
cat__manv_21,-0.1014339825079782,0.1014339825079782
cat__obs_10,0.09993485511153115,0.09993485511153115
cat__senc_0,0.09592653931182644,0.09592653931182644
cat__catv_99,0.08771438328857717,0.08771438328857717
cat__obs_11,-0.08671286919262303,0.08671286919262303
cat__motor_1,0.08494479311963021,0.08494479311963021
cat__manv_7,0.08447255225630046,0.08447255225630046
cat__surf_7.0,0.08345797380664752,0.08345797380664752
cat__infra_3.0,-0.08236805887317278,0.08236805887317278
cat__lum_5.0,-0.08154393246898206,0.08154393246898206
cat__vosp_3.0,0.08041485518236545,0.08041485518236545
cat__circ_4.0,0.07958778494857704,0.07958778494857704
cat__place_3,-0.07581241382376779,0.07581241382376779
cat__plan_4.0,-0.07368958659670288,0.07368958659670288
cat__atm_4.0,0.06704140478352179,0.06704140478352179
cat__catr_2.0,0.06368130174555663,0.06368130174555663
num__hour_cos,0.06277257314357024,0.06277257314357024
cat__infra_2.0,-0.060652609181889576,0.060652609181889576
cat__plan_2.0,0.05502248992982353,0.05502248992982353
cat__obs_3,0.05318925191420878,0.05318925191420878
num__hour_sin,0.049658897981935284,0.049658897981935284
cat__obsm_6,0.045926168187584916,0.045926168187584916
cat__choc_7,0.04588385177822109,0.04588385177822109
cat__plan_3.0,0.04437742143018431,0.04437742143018431
cat__obsm_5,-0.04320758092670397,0.04320758092670397
cat__place_2,0.042817642424537124,0.042817642424537124
cat__choc_2,-0.042023055291116676,0.042023055291116676
cat__obs_7,0.040304710974125614,0.040304710974125614
bin__is_weekend,-0.0400914776162576,0.0400914776162576
cat__choc_8,0.03507487041543229,0.03507487041543229
cat__int_3.0,-0.03472928161747066,0.03472928161747066
num__day_cos,-0.03270170465286816,0.03270170465286816
cat__atm_5.0,0.028833380416454273,0.028833380416454273
cat__manv_18,0.028359344791730252,0.028359344791730252
cat__int_1.0,0.025701395139211023,0.025701395139211023
cat__manv_11,-0.02510031016966318,0.02510031016966318
cat__senc_1,-0.024197814317242623,0.024197814317242623
cat__motor_5,0.02398307507921436,0.02398307507921436
cat__place_4,-0.021965577468184228,0.021965577468184228
cat__choc_0,0.01965577804876343,0.01965577804876343
cat__int_9.0,0.019396530456184065,0.019396530456184065
num__weekday_sin,-0.017755866908362818,0.017755866908362818
num__month_sin,0.015589127058509459,0.015589127058509459
num__month_cos,0.014104132860261995,0.014104132860261995
num__day_sin,-0.013295883734722982,0.013295883734722982
cat__surf_2.0,0.01026136272527146,0.01026136272527146
num__long,-0.009125602424274407,0.009125602424274407
cat__obs_13,0.008947061935607618,0.008947061935607618
cat__int_2.0,0.008369181419965564,0.008369181419965564
cat__int_4.0,0.008297662238700283,0.008297662238700283
cat__catv_43,-0.008275076185642964,0.008275076185642964
cat__prof_2.0,-0.006062791831524494,0.006062791831524494
cat__catr_5.0,0.0057850633075656206,0.0057850633075656206
cat__sexe_2,0.0017906861248136422,0.0017906861248136422
num__weekday_cos,0.0005299426154780384,0.0005299426154780384
cat__motor_0,-0.00020929424343481588,0.00020929424343481588
cat__surf_1.0,1.594139589062331e-07,1.594139589062331e-07
cat__catu_2,5.56962031381526e-08,5.56962031381526e-08
cat__plan_1.0,4.1795712964102165e-08,4.1795712964102165e-08
cat__agg_2.0,4.179128126057973e-08,4.179128126057973e-08
cat__prof_1.0,4.179051909697685e-08,4.179051909697685e-08
cat__infra_0.0,4.1776675247724225e-08,4.1776675247724225e-08
cat__col_5.0,1.840743312138519e-08,1.840743312138519e-08
cat__sexe_1,8.808226600980657e-09,8.808226600980657e-09
cat__senc_2,8.802218075470952e-09,8.802218075470952e-09
cat__circ_3.0,0.0,0.0
cat__catr_9.0,0.0,0.0
cat__vosp_2.0,0.0,0.0
cat__manv_2,0.0,0.0
cat__motor_4,0.0,0.0
cat__obs_5,0.0,0.0
cat__surf_6.0,0.0,0.0
cat__choc_3,0.0,0.0
cat__lum_2.0,0.0,0.0
cat__place_6,0.0,0.0
