feature,importance
num__lat,0.05764863588369378
num__long,0.04901606616297977
num__age,0.047367054856194996
bin__ceinture,0.038470878915936466
num__day_sin,0.034076729348370007
num__day_cos,0.033534833067971045
num__hour_sin,0.0244658074039078
num__hour_cos,0.024410627986867744
num__weekday_sin,0.018750018384600383
num__month_sin,0.01799522905450447
bin__casque,0.017819951782599205
num__month_cos,0.017799745674050474
cat__obsm_0,0.01778397532577611
cat__agg_2.0,0.01736173964930156
cat__catr_3.0,0.01729289456409613
cat__agg_1.0,0.01622156303716059
cat__obs_0,0.01587056213690678
num__weekday_cos,0.01405668857386447
cat__catv_7,0.012905948060504342
bin__aucun,0.012561009805945031
cat__circ_2.0,0.011960661695338399
cat__obsm_2,0.011112755415492115
cat__col_1.0,0.010591482422055017
cat__situ_1.0,0.010531088197391769
cat__catr_4.0,0.0097655587195609
cat__catv_33,0.009759889264114663
cat__choc_1,0.009507625538048183
cat__situ_3.0,0.009484519911130498
cat__obsm_1,0.008236357475339146
cat__senc_1,0.007397956244538911
cat__place_10,0.007364589021569425
cat__manv_1,0.007205859406208281
cat__catu_3,0.007084689612098624
cat__senc_2,0.0070258855263413
cat__plan_1.0,0.00676735137088765
cat__col_3.0,0.006737704659416507
bin__gants,0.0067253852805097165
cat__circ_1.0,0.006675073180832706
cat__col_6.0,0.006655241892766286
cat__manv_13,0.00663902679382307
bin__non determinable,0.006632182769219143
cat__sexe_1,0.00644124101308877
cat__sexe_2,0.006326074333470683
cat__col_2.0,0.006315759009522173
cat__catu_1,0.006034051252939876
cat__place_1,0.005981084571306877
cat__int_1.0,0.0059456046160327415
bin__is_weekend,0.005716359772017897
cat__lum_1.0,0.0056827936850408125
cat__choc_4,0.005661719881911508
cat__prof_1.0,0.005388470742558907
cat__catr_1.0,0.005222326463303327
cat__col_4.0,0.005157037913278254
cat__atm_1.0,0.004837366468636458
cat__prof_2.0,0.004825285068835072
cat__motor_1,0.0048249232579869
cat__choc_3,0.004770642385458953
cat__lum_3.0,0.0047577944264628694
cat__senc_3,0.004699434291632006
cat__col_7.0,0.004614163580276705
cat__choc_2,0.004556107660764466
cat__infra_0.0,0.0045229172366190165
cat__surf_1.0,0.004465515717927903
cat__circ_3.0,0.00443781776068494
cat__manv_2,0.004403101027390996
cat__surf_2.0,0.004369479352531922
cat__place_2,0.0041035219360703295
cat__catu_2,0.003957538513643477
cat__lum_5.0,0.003768298519568577
cat__plan_3.0,0.0036984232404115047
cat__obs_2,0.003633675706826818
cat__plan_2.0,0.0035963051526640057
cat__catv_10,0.003521292129794219
cat__atm_2.0,0.0035032566430492395
cat__vosp_0.0,0.003485379607263485
cat__manv_15,0.0034457994216052497
