feature,coefficient,abs_coefficient
cat__obs_5,-0.055268376908152395,0.055268376908152395
cat__choc_2,-0.052754437174683186,0.052754437174683186
cat__surf_1.0,-0.05166657217494565,0.05166657217494565
cat__surf_7.0,0.050840784790149335,0.050840784790149335
cat__infra_2.0,-0.04752417611441118,0.04752417611441118
cat__place_3,-0.04703513180739686,0.04703513180739686
cat__vosp_3.0,0.04508399466231351,0.04508399466231351
cat__place_2,0.04495556812024562,0.04495556812024562
cat__situ_8.0,0.039734077804282814,0.039734077804282814
cat__obsm_6,0.03945301391705537,0.03945301391705537
num__day_sin,-0.03867214919100309,0.03867214919100309
cat__situ_4.0,0.03477046588351807,0.03477046588351807
cat__plan_3.0,0.034701485978225,0.034701485978225
num__month_cos,-0.03278456159066766,0.03278456159066766
cat__catv_99,-0.03171120777362907,0.03171120777362907
cat__motor_4,0.028336556707215774,0.028336556707215774
cat__choc_0,0.028103152773921194,0.028103152773921194
cat__catr_4.0,-0.025628319201069793,0.025628319201069793
cat__obsm_2,0.022554938058553815,0.022554938058553815
cat__atm_4.0,0.021778604785439915,0.021778604785439915
num__day_cos,0.02077829248735208,0.02077829248735208
num__month_sin,0.019542517608896033,0.019542517608896033
cat__prof_1.0,-0.017795683832672268,0.017795683832672268
cat__obs_9,0.017379906353279635,0.017379906353279635
num__weekday_sin,-0.017266318854431924,0.017266318854431924
cat__place_4,-0.015285229778266704,0.015285229778266704
cat__int_4.0,-0.014973615267365513,0.014973615267365513
cat__manv_11,-0.013637389039038213,0.013637389039038213
cat__sexe_2,0.013161497388604367,0.013161497388604367
cat__catr_9.0,-0.012820267374678897,0.012820267374678897
num__long,-0.012780214577311802,0.012780214577311802
bin__is_weekend,-0.01090669895191969,0.01090669895191969
cat__catv_43,0.007196138906410806,0.007196138906410806
cat__senc_2,-0.006489042880570245,0.006489042880570245
cat__obs_13,0.0037855868126810462,0.0037855868126810462
cat__obs_3,0.0029820642339710426,0.0029820642339710426
num__weekday_cos,-0.00017143007119308626,0.00017143007119308626
cat__lum_2.0,9.04712643028386e-08,9.04712643028386e-08
cat__senc_1,0.0,0.0
cat__vosp_2.0,0.0,0.0
cat__motor_0,0.0,0.0
cat__int_3.0,0.0,0.0
cat__circ_3.0,0.0,0.0
cat__catr_6.0,0.0,0.0
cat__prof_2.0,0.0,0.0
cat__col_5.0,0.0,0.0
cat__atm_5.0,0.0,0.0
cat__plan_1.0,0.0,0.0
cat__obs_7,0.0,0.0
cat__infra_0.0,0.0,0.0
cat__manv_21,0.0,0.0
cat__agg_2.0,0.0,0.0
cat__surf_9.0,0.0,0.0
cat__catu_2,0.0,0.0
cat__sexe_1,0.0,0.0
cat__manv_8,0.0,0.0
cat__place_6,0.0,0.0
cat__place_5,0.0,0.0
cat__choc_3,0.0,0.0
