feature,coefficient,abs_coefficient
cat__catv_38,-1.7389555662502414,1.7389555662502414
cat__obsm_1,-1.6059423993548352,1.6059423993548352
cat__manv_22,-1.4059843219267492,1.4059843219267492
cat__obsm_4,1.2561818904698454,1.2561818904698454
cat__place_10,1.233947380126729,1.233947380126729
cat__catu_3,1.233947380126729,1.233947380126729
cat__catv_80,1.1259251296651984,1.1259251296651984
cat__catv_35,1.1158359662347195,1.1158359662347195
bin__ceinture,-1.1123566234705264,1.1123566234705264
cat__catu_1,-0.9725185025784737,0.9725185025784737
cat__catv_50,0.9620244749305515,0.9620244749305515
cat__catv_21,-0.9289717002564495,0.9289717002564495
cat__catv_2,0.9246537501468536,0.9246537501468536
cat__infra_7.0,0.8587300960666358,0.8587300960666358
cat__manv_6,0.8159257701641565,0.8159257701641565
cat__catv_15,-0.8139712240112811,0.8139712240112811
cat__catv_37,-0.8115719853049901,0.8115719853049901
cat__catv_41,0.7716185013537118,0.7716185013537118
cat__catv_36,0.7708322642425112,0.7708322642425112
cat__manv_13,0.7638881364631857,0.7638881364631857
cat__catv_16,-0.7604138586726878,0.7604138586726878
cat__catv_39,-0.7543784932279232,0.7543784932279232
cat__obs_0,-0.7489476852549267,0.7489476852549267
cat__catv_1,0.7432587881936648,0.7432587881936648
cat__catv_31,0.7298235374711596,0.7298235374711596
cat__catv_33,0.7281170496739565,0.7281170496739565
cat__situ_5.0,-0.7188297111907828,0.7188297111907828
cat__manv_5,0.7000051453792957,0.7000051453792957
cat__obs_2,0.6959013325620844,0.6959013325620844
cat__obs_17,0.6947300619023219,0.6947300619023219
cat__catv_13,-0.6770513810054033,0.6770513810054033
cat__obs_6,0.6492629318590621,0.6492629318590621
cat__place_1,0.6301498920994668,0.6301498920994668
cat__infra_1.0,-0.6271440317700474,0.6271440317700474
cat__catv_42,-0.6244664208079198,0.6244664208079198
cat__col_1.0,0.6199685265181056,0.6199685265181056
cat__manv_3,-0.5966969492311683,0.5966969492311683
bin__gilet_reflechissant,-0.5824549249538798,0.5824549249538798
cat__col_4.0,-0.5695942995330227,0.5695942995330227
cat__agg_1.0,0.5570831981700876,0.5570831981700876
cat__catv_14,-0.550235140704786,0.550235140704786
bin__dispositif_enfant,-0.5488756604964056,0.5488756604964056
cat__catv_20,-0.5426168212537922,0.5426168212537922
bin__autre,0.5417521093870248,0.5417521093870248
cat__obsm_0,0.5349391238619278,0.5349391238619278
cat__catv_17,-0.5290237685666754,0.5290237685666754
cat__obsm_9,-0.5003856390635553,0.5003856390635553
cat__choc_9,0.49418025063425586,0.49418025063425586
cat__obs_14,-0.45911850208837734,0.45911850208837734
cat__catv_60,0.45261503391279306,0.45261503391279306
cat__int_7.0,-0.4465360716499546,0.4465360716499546
cat__choc_6,-0.44359358215592143,0.44359358215592143
cat__catv_10,-0.44141519131478896,0.44141519131478896
cat__catv_40,-0.41794965441530746,0.41794965441530746
cat__infra_4.0,0.4152284410876988,0.4152284410876988
cat__manv_19,0.4111187465126693,0.4111187465126693
cat__place_5,-0.39306827748047246,0.39306827748047246
cat__agg_2.0,-0.3814392171072654,0.3814392171072654
cat__catr_3.0,0.3812487665384243,0.3812487665384243
cat__manv_4,0.3764743029916846,0.3764743029916846
cat__catv_0,0.37441901788451554,0.37441901788451554
cat__surf_5.0,-0.3592309138195474,0.3592309138195474
cat__situ_2.0,0.35686620422487436,0.35686620422487436
cat__obs_1,-0.3567368234847179,0.3567368234847179
cat__manv_25,-0.352214185413556,0.352214185413556
bin__non determinable,-0.35002497995305226,0.35002497995305226
bin__aucun,0.3486057576135981,0.3486057576135981
cat__place_8,-0.3463356469707552,0.3463356469707552
cat__infra_6.0,-0.3424763065948612,0.3424763065948612
num__age,0.3389109248106094,0.3389109248106094
cat__manv_15,-0.3343471160585348,0.3343471160585348
cat__catv_34,0.33283753401564864,0.33283753401564864
cat__manv_0,0.3252685962950517,0.3252685962950517
cat__motor_6,0.3209086743932432,0.3209086743932432
cat__situ_3.0,0.31975933150733876,0.31975933150733876
cat__catv_3,0.31195095670307477,0.31195095670307477
cat__obsm_2,0.30990972950782475,0.30990972950782475
cat__choc_1,0.2973985139024686,0.2973985139024686
cat__choc_5,-0.2875959216432968,0.2875959216432968
cat__place_3,-0.28645130872704105,0.28645130872704105
cat__obs_4,-0.2849997739696456,0.2849997739696456
bin__casque,0.28298188656472306,0.28298188656472306
cat__manv_10,-0.2821996035587819,0.2821996035587819
cat__motor_3,-0.27579689131214863,0.27579689131214863
cat__manv_17,0.2702291354374433,0.2702291354374433
cat__manv_9,-0.2689788353618663,0.2689788353618663
cat__catr_1.0,-0.26322322721714264,0.26322322721714264
cat__situ_8.0,0.26309150162781375,0.26309150162781375
cat__circ_1.0,-0.25301420890141896,0.25301420890141896
cat__motor_2,-0.2351000183136032,0.2351000183136032
cat__obs_16,-0.23325297774133558,0.23325297774133558
cat__surf_4.0,0.22752534828595397,0.22752534828595397
cat__place_4,-0.2268922932097853,0.2268922932097853
cat__manv_16,-0.22593867418793664,0.22593867418793664
cat__atm_6.0,0.22237985703035784,0.22237985703035784
cat__choc_4,-0.2222599968324455,0.2222599968324455
cat__atm_2.0,-0.22090711776016608,0.22090711776016608
cat__circ_2.0,0.21948347972816284,0.21948347972816284
cat__manv_8,0.2118739258366131,0.2118739258366131
bin__airbag,0.21118753870307383,0.21118753870307383
cat__obs_8,0.20476817773675343,0.20476817773675343
cat__col_7.0,0.2043627820555407,0.2043627820555407
cat__manv_23,-0.1994450107661344,0.1994450107661344
bin__gants,-0.19864465887444244,0.19864465887444244
cat__manv_14,0.1929231224287176,0.1929231224287176
cat__obs_15,0.18940749494309106,0.18940749494309106
cat__obs_12,-0.1893382321764824,0.1893382321764824
cat__col_2.0,-0.18628748548487384,0.18628748548487384
cat__situ_4.0,0.18486526619522617,0.18486526619522617
cat__surf_8.0,-0.18447730191047304,0.18447730191047304
cat__catv_32,0.18346653444666647,0.18346653444666647
cat__col_6.0,0.18334496369064845,0.18334496369064845
cat__place_6,-0.1823784549545387,0.1823784549545387
cat__obsm_6,0.18213597635674547,0.18213597635674547
cat__catv_30,0.18151328245961307,0.18151328245961307
cat__catr_4.0,-0.17392643487374468,0.17392643487374468
cat__lum_3.0,0.17269233649157928,0.17269233649157928
cat__infra_3.0,-0.17222221007776503,0.17222221007776503
cat__manv_24,-0.1714275785214136,0.1714275785214136
cat__surf_7.0,0.16941425468113758,0.16941425468113758
cat__manv_20,-0.16922203953837084,0.16922203953837084
cat__catr_7.0,0.1636418694488613,0.1636418694488613
cat__atm_7.0,0.16326926586040655,0.16326926586040655
cat__manv_1,0.16121645657204567,0.16121645657204567
cat__int_4.0,0.15621464854961828,0.15621464854961828
num__lat,-0.15476081853720533,0.15476081853720533
cat__atm_9.0,0.15100991330211136,0.15100991330211136
cat__catr_6.0,-0.1508150795614287,0.1508150795614287
cat__vosp_0.0,0.1485882085024536,0.1485882085024536
cat__catv_99,0.14723776406424674,0.14723776406424674
cat__surf_3.0,0.14697438864422552,0.14697438864422552
cat__catv_7,-0.14532316992064087,0.14532316992064087
cat__lum_4.0,0.14302802556024874,0.14302802556024874
cat__place_2,-0.14255292675369122,0.14255292675369122
cat__infra_2.0,-0.14244529998544622,0.14244529998544622
cat__motor_1,0.1420054386795566,0.1420054386795566
cat__int_1.0,0.1400362403780149,0.1400362403780149
cat__circ_4.0,0.13793057546876136,0.13793057546876136
cat__manv_26,0.1353313742409428,0.1353313742409428
cat__int_9.0,0.13429484803737,0.13429484803737
cat__situ_6.0,-0.1334792801478901,0.1334792801478901
cat__int_8.0,0.12902315595719516,0.12902315595719516
cat__obs_11,-0.1289749134347645,0.1289749134347645
cat__int_2.0,0.1285163989879495,0.1285163989879495
cat__prof_3.0,0.12736433954217322,0.12736433954217322
cat__obs_9,-0.12471216629055962,0.12471216629055962
cat__infra_5.0,0.12139621973025362,0.12139621973025362
cat__atm_1.0,-0.11787740429329571,0.11787740429329571
cat__int_5.0,-0.11427993160690289,0.11427993160690289
cat__atm_3.0,-0.11119855904394324,0.11119855904394324
cat__lum_1.0,-0.11110009131971711,0.11110009131971711
cat__motor_4,0.1084791679663736,0.1084791679663736
cat__senc_3,0.10812067757775866,0.10812067757775866
cat__vosp_3.0,0.1078037065999052,0.1078037065999052
cat__manv_12,-0.1075868625436427,0.1075868625436427
cat__prof_4.0,0.10428122023034135,0.10428122023034135
cat__vosp_1.0,-0.10422053924177056,0.10422053924177056
cat__manv_21,-0.10341334323159056,0.10341334323159056
cat__infra_8.0,0.10209420779788682,0.10209420779788682
cat__choc_7,0.10194480427899699,0.10194480427899699
cat__atm_4.0,0.10172021942670689,0.10172021942670689
cat__plan_2.0,0.09729301516179388,0.09729301516179388
cat__situ_1.0,-0.09662933115362189,0.09662933115362189
cat__catr_2.0,0.09532025693749029,0.09532025693749029
cat__senc_0,0.09303195511022944,0.09303195511022944
cat__sexe_1,0.08925761031144457,0.08925761031144457
cat__plan_3.0,0.08711107489879724,0.08711107489879724
cat__col_3.0,-0.08673198062730036,0.08673198062730036
cat__sexe_2,0.08638637075137452,0.08638637075137452
cat__catu_2,-0.08578489648576254,0.08578489648576254
cat__choc_0,0.08409653640358715,0.08409653640358715
cat__choc_8,0.08017535193765954,0.08017535193765954
cat__atm_8.0,-0.07988647619325046,0.07988647619325046
cat__surf_1.0,0.07810133341262729,0.07810133341262729
cat__obs_3,0.07792817297260406,0.07792817297260406
cat__int_3.0,0.07491431713408458,0.07491431713408458
cat__infra_0.0,-0.07457266460602925,0.07457266460602925
cat__surf_2.0,0.07352608934364167,0.07352608934364167
cat__circ_3.0,0.07124413476742975,0.07124413476742975
cat__obs_7,0.06840739019589644,0.06840739019589644
