feature,coefficient,abs_coefficient
cat__motor_3,-0.30933863672684614,0.30933863672684614
cat__atm_2.0,-0.2909311737019231,0.2909311737019231
cat__manv_14,0.2895502863519068,0.2895502863519068
cat__manv_17,0.28453057232473766,0.28453057232473766
cat__catv_7,-0.27903496088669805,0.27903496088669805
cat__choc_5,-0.2785474069861817,0.2785474069861817
cat__situ_1.0,-0.2766811286572072,0.2766811286572072
cat__manv_15,-0.27615210741920315,0.27615210741920315
bin__casque,0.2667844407850039,0.2667844407850039
cat__catv_3,0.25940369800743623,0.25940369800743623
cat__obs_4,-0.2558102630633433,0.2558102630633433
cat__choc_4,-0.24804155066127337,0.24804155066127337
cat__catr_1.0,-0.24750690614096127,0.24750690614096127
cat__manv_1,0.2453153848168755,0.2453153848168755
cat__obs_16,-0.243256903893546,0.243256903893546
cat__choc_1,0.24190563926382957,0.24190563926382957
cat__motor_6,0.23981945556575635,0.23981945556575635
bin__airbag,0.23386555545245924,0.23386555545245924
cat__situ_2.0,0.23211484757973203,0.23211484757973203
cat__obsm_0,0.22957745715022998,0.22957745715022998
cat__manv_26,0.22591684817037036,0.22591684817037036
cat__obs_8,0.22271187420035604,0.22271187420035604
cat__col_7.0,0.21969139462359114,0.21969139462359114
cat__col_2.0,-0.21479651876859446,0.21479651876859446
cat__infra_8.0,0.20401427709325745,0.20401427709325745
cat__manv_7,0.20053832226627338,0.20053832226627338
cat__infra_5.0,0.1880896060970854,0.1880896060970854
cat__obs_12,-0.1806820668658432,0.1806820668658432
cat__atm_1.0,-0.17756966692914444,0.17756966692914444
cat__lum_3.0,0.17309820151129796,0.17309820151129796
cat__surf_8.0,-0.17226978565836795,0.17226978565836795
cat__col_6.0,0.17184169944123387,0.17184169944123387
cat__circ_2.0,0.17181328250382752,0.17181328250382752
cat__manv_23,-0.1704174905006041,0.1704174905006041
cat__atm_3.0,-0.1650806556493368,0.1650806556493368
cat__catv_30,0.16502275980959902,0.16502275980959902
num__lat,-0.16287207077890908,0.16287207077890908
cat__catr_7.0,0.1626457037025943,0.1626457037025943
cat__lum_4.0,0.16048250914786916,0.16048250914786916
cat__catr_4.0,-0.15887041222623582,0.15887041222623582
cat__situ_3.0,0.15791128855087888,0.15791128855087888
cat__obs_15,0.15683957627426978,0.15683957627426978
cat__catv_32,0.15354581785731472,0.15354581785731472
cat__int_6.0,-0.15197109169767842,0.15197109169767842
cat__surf_6.0,0.14887391708357253,0.14887391708357253
bin__gants,-0.14776592082038337,0.14776592082038337
cat__int_8.0,0.14596061465930438,0.14596061465930438
cat__manv_16,-0.14590698525227566,0.14590698525227566
cat__infra_9.0,0.14046620845615343,0.14046620845615343
cat__vosp_0.0,0.13876316640851652,0.13876316640851652
cat__manv_20,-0.13839721193261817,0.13839721193261817
cat__infra_6.0,-0.13632625273189342,0.13632625273189342
cat__atm_8.0,-0.1358024896950438,0.1358024896950438
cat__manv_10,-0.13326759314244135,0.13326759314244135
cat__prof_3.0,0.1300413076466364,0.1300413076466364
cat__place_7,0.11952640711214267,0.11952640711214267
cat__lum_1.0,-0.11828028947814133,0.11828028947814133
cat__vosp_1.0,-0.11512462353900593,0.11512462353900593
cat__obs_10,0.1149472403604122,0.1149472403604122
cat__senc_0,0.11012215803918213,0.11012215803918213
cat__manv_24,-0.10983773085397708,0.10983773085397708
cat__prof_4.0,0.1059712519197659,0.1059712519197659
cat__catr_6.0,-0.1050825526291802,0.1050825526291802
cat__senc_3,0.10372669000521256,0.10372669000521256
cat__catr_2.0,0.10188815124262385,0.10188815124262385
cat__atm_7.0,0.097537224547063,0.097537224547063
cat__manv_12,-0.09751209486761611,0.09751209486761611
cat__atm_6.0,0.09672241069484186,0.09672241069484186
cat__motor_1,0.09270738882840615,0.09270738882840615
cat__manv_9,-0.09266856934689312,0.09266856934689312
cat__obs_11,-0.09187620460815003,0.09187620460815003
cat__int_1.0,0.09047533527495766,0.09047533527495766
cat__manv_25,-0.08678813590461228,0.08678813590461228
cat__choc_7,0.08501361830619839,0.08501361830619839
cat__situ_8.0,0.0833593429739755,0.0833593429739755
cat__circ_4.0,0.07537531187521415,0.07537531187521415
cat__place_9,0.07439990543379603,0.07439990543379603
cat__atm_9.0,0.07372058347963555,0.07372058347963555
cat__choc_8,0.07343867547508763,0.07343867547508763
num__hour_cos,0.07209521911727984,0.07209521911727984
cat__int_9.0,0.06723243311559102,0.06723243311559102
cat__infra_3.0,-0.06551496195833251,0.06551496195833251
cat__obs_3,0.06408431212491277,0.06408431212491277
cat__place_5,-0.06381975015760366,0.06381975015760366
cat__col_3.0,-0.06146421736211377,0.06146421736211377
num__hour_sin,0.06094022837543088,0.06094022837543088
cat__manv_2,0.06033439961836288,0.06033439961836288
cat__plan_2.0,0.05226981109527418,0.05226981109527418
cat__place_8,-0.051242344088632055,0.051242344088632055
cat__lum_5.0,-0.04979211906535772,0.04979211906535772
cat__vosp_3.0,0.04964975480605818,0.04964975480605818
cat__catv_0,0.04761305002165498,0.04761305002165498
cat__manv_21,-0.046859367494945535,0.046859367494945535
cat__surf_9.0,-0.04494619953574977,0.04494619953574977
cat__plan_3.0,0.04467737944875127,0.04467737944875127
cat__surf_7.0,0.04417750701233654,0.04417750701233654
cat__place_4,-0.04049194449565998,0.04049194449565998
cat__int_2.0,0.04030109790238696,0.04030109790238696
cat__place_3,-0.03892531768357975,0.03892531768357975
cat__obsm_2,0.0384705091619053,0.0384705091619053
cat__obs_7,0.03828617642210369,0.03828617642210369
cat__plan_4.0,-0.03778820645870785,0.03778820645870785
cat__obs_13,0.037689346381224106,0.037689346381224106
cat__choc_2,-0.0374558351476997,0.0374558351476997
cat__place_2,0.03482690803325061,0.03482690803325061
bin__is_weekend,-0.02858163801929835,0.02858163801929835
cat__catv_43,-0.02403272552312189,0.02403272552312189
num__weekday_sin,-0.021912457189194493,0.021912457189194493
cat__atm_4.0,0.019801091064446396,0.019801091064446396
cat__surf_1.0,0.01785310207445574,0.01785310207445574
num__long,-0.015060785804123249,0.015060785804123249
cat__prof_1.0,-0.00980459105408739,0.00980459105408739
cat__sexe_2,0.009042439375953636,0.009042439375953636
cat__obs_9,-0.00888464425084247,0.00888464425084247
num__day_cos,-0.007731161227593485,0.007731161227593485
num__day_sin,-0.006916101496570321,0.006916101496570321
cat__choc_0,0.006550928970534418,0.006550928970534418
cat__int_3.0,-0.006360984728326148,0.006360984728326148
cat__senc_1,-0.005623998845158807,0.005623998845158807
num__weekday_cos,-0.005286956957049182,0.005286956957049182
cat__infra_2.0,-0.0028346750532683433,0.0028346750532683433
cat__catr_5.0,0.0,0.0
cat__catv_41,0.0,0.0
cat__catv_42,0.0,0.0
cat__motor_4,0.0,0.0
cat__motor_5,0.0,0.0
cat__atm_5.0,0.0,0.0
cat__senc_2,0.0,0.0
cat__catv_99,0.0,0.0
num__month_cos,0.0,0.0
num__month_sin,0.0,0.0
cat__col_5.0,0.0,0.0
cat__plan_1.0,0.0,0.0
cat__motor_0,0.0,0.0
cat__lum_2.0,0.0,0.0
cat__catr_9.0,0.0,0.0
cat__manv_11,0.0,0.0
cat__choc_3,0.0,0.0
cat__sexe_1,0.0,0.0
cat__obsm_6,0.0,0.0
cat__obsm_5,0.0,0.0
cat__prof_2.0,0.0,0.0
cat__manv_8,0.0,0.0
cat__agg_2.0,0.0,0.0
cat__surf_4.0,0.0,0.0
cat__vosp_2.0,0.0,0.0
cat__int_4.0,0.0,0.0
cat__place_6,0.0,0.0
cat__situ_4.0,0.0,0.0
cat__surf_3.0,0.0,0.0
cat__manv_18,0.0,0.0
cat__obs_5,0.0,0.0
cat__surf_2.0,0.0,0.0
cat__circ_3.0,0.0,0.0
cat__catu_2,0.0,0.0
cat__infra_0.0,0.0,0.0
